issue,page_number,scan_rel_path,index,x0,y0,x1,y1,dpi,verdict,reason,inner_v,inner_h,gutters,gutter_share,line_span,lattice,glyph_share,glyph_of_ink,edge_fill,cells,filled_cells
1976_10,13,1976/10/0100_2R.tif,0,47,110,790,1309,150,нет,"не таблица: рёбер на месте 37%, букв в краске 12%, колонок 17",17.0,16.0,5.0,0.111,0.02,1.0,0.0047,0.116,0.37,12.0,0.417
1976_10,31,1976/10/0190_2R.tif,0,47,160,791,1184,150,таблица,,2.0,3.0,0.0,0.0,0.059,1.0,0.0852,0.875,0.824,9.0,0.889
1976_10,62,1976/10/0350_1L.tif,0,60,956,784,1206,150,таблица,,8.0,2.0,12.0,0.246,0.058,1.0,0.0626,0.675,0.75,14.0,1.0
1976_10,63,1976/10/0350_2R.tif,0,56,385,787,667,150,таблица,,5.0,2.0,10.0,0.281,0.045,1.0,0.0646,0.684,0.778,12.0,1.0
1976_10,74,1976/10/0410_1L.tif,0,56,229,784,743,150,таблица,,9.0,2.0,3.0,0.053,0.044,1.0,0.0747,0.721,0.619,11.0,1.0
1976_10,77,1976/10/0420_2R.tif,0,46,309,787,775,150,таблица,,6.0,2.0,1.0,0.038,0.046,1.0,0.0637,0.722,0.594,7.0,1.0
1976_10,79,1976/10/0430_2R.tif,0,52,326,786,682,150,таблица,,4.0,1.0,3.0,0.054,0.042,1.0,0.0737,0.761,0.846,8.0,1.0
1976_11,3,1976/11/0020_2R.tif,0,57,93,819,1372,150,таблица,,2.0,4.0,1.0,0.081,0.093,1.0,0.058,0.426,0.647,6.0,0.5
1976_11,4,1976/11/0030_1L.tif,0,59,91,788,1362,150,нет,"одна вертикаль и всего 2 ячейки — это колонтитул, а не таблица",1.0,2.0,0.0,0.0,0.136,0.0,0.0768,0.868,0.714,2.0,1.0
1976_11,38,1976/11/0200_1L.tif,0,63,554,790,936,150,таблица,,12.0,3.0,0.0,0.0,0.061,1.0,0.0909,0.681,0.586,17.0,0.941
1976_11,39,1976/11/0200_2R.tif,0,59,214,794,473,150,таблица,,13.0,1.0,15.0,0.392,0.034,1.0,0.0454,0.576,1.0,16.0,1.0
1976_11,55,1976/11/0280_2R.tif,0,41,521,799,875,150,таблица,,3.0,2.0,1.0,0.015,0.104,1.0,0.0685,0.755,0.647,6.0,1.0
1976_11,70,1976/11/0360_1L.tif,0,59,726,789,1003,150,таблица,,7.0,2.0,5.0,0.17,0.063,1.0,0.0763,0.708,0.625,12.0,1.0
1976_11,72,1976/11/0370_1L.tif,0,62,745,793,1385,150,таблица,,10.0,3.0,3.0,0.048,0.047,1.0,0.105,0.797,0.712,21.0,1.0
1976_11,74,1976/11/0380_1L.tif,0,106,302,775,957,150,нет,"не таблица: рёбер на месте 46%, букв в краске 15%, колонок 25",25.0,8.0,5.0,0.203,0.018,1.0,0.0159,0.146,0.458,19.0,0.526
1976_11,75,1976/11/0380_2R.tif,0,93,207,652,1347,150,нет,"не таблица: рёбер на месте 25%, букв в краске 19%, колонок 73",73.0,35.0,3.0,0.151,0.016,1.0,0.0311,0.19,0.248,5.0,0.8
1976_11,76,1976/11/0390_1L.tif,0,71,203,655,1353,150,нет,"не таблица: рёбер на месте 34%, букв в краске 16%, колонок 68",68.0,18.0,7.0,0.326,0.017,1.0,0.0229,0.157,0.336,4.0,0.75
1976_11,77,1976/11/0390_2R.tif,0,64,690,781,1121,150,таблица,,4.0,2.0,2.0,0.096,0.046,1.0,0.0843,0.809,0.824,9.0,1.0
1976_12,3,1976/12/0020_2R.tif,0,63,93,779,1362,150,нет,"не таблица: рёбер на месте 47%, букв в краске 39%, колонок 2",2.0,4.0,3.0,0.097,0.096,1.0,0.0566,0.395,0.471,4.0,0.75
1976_12,4,1976/12/0030_1L.tif,0,53,95,790,1367,150,нет,"одна вертикаль и всего 2 ячейки — это колонтитул, а не таблица",1.0,2.0,0.0,0.0,0.107,0.0,0.081,0.867,0.714,2.0,1.0
1976_12,23,1976/12/0120_2R.tif,0,55,967,784,1277,150,таблица,,6.0,3.0,2.0,0.11,0.04,1.0,0.0448,0.63,0.774,12.0,0.917
1976_12,24,1976/12/0130_1L.tif,0,46,444,793,730,150,таблица,,8.0,3.0,2.0,0.029,0.017,1.0,0.0416,0.536,0.642,16.0,0.875
1976_12,25,1976/12/0130_2R.tif,0,50,390,798,747,150,таблица,,7.0,2.0,4.0,0.161,0.019,1.0,0.0237,0.451,0.871,15.0,0.667
1976_12,25,1976/12/0130_2R.tif,1,49,905,813,1370,150,таблица,,23.0,6.0,0.0,0.0,0.037,1.0,0.047,0.467,0.567,49.0,0.653
1976_12,26,1976/12/0140_1L.tif,0,53,156,797,995,150,таблица,,55.0,6.0,4.0,0.065,0.02,1.0,0.0325,0.365,0.89,108.0,0.435
1976_12,27,1976/12/0140_2R.tif,0,56,262,783,536,150,таблица,,12.0,3.0,3.0,0.09,0.006,1.0,0.052,0.68,0.589,20.0,0.65
1976_12,27,1976/12/0140_2R.tif,1,56,634,777,860,150,таблица,,10.0,4.0,0.0,0.0,0.032,1.0,0.0536,0.584,0.759,20.0,0.65
1976_12,30,1976/12/0160_1L.tif,0,49,434,796,741,150,таблица,,12.0,2.0,17.0,0.353,0.011,1.0,0.0874,0.632,0.613,14.0,1.0
1976_12,31,1976/12/0160_2R.tif,0,62,544,776,874,150,таблица,,15.0,3.0,10.0,0.218,0.013,1.0,0.0886,0.593,0.525,16.0,1.0
1976_12,56,1976/12/0290_1L.tif,0,49,392,795,748,150,таблица,,11.0,1.0,8.0,0.172,0.035,1.0,0.071,0.767,0.677,12.0,0.917
1976_12,58,1976/12/0300_1L.tif,0,51,767,795,937,150,таблица,,2.0,1.0,12.0,0.336,0.048,1.0,0.0413,0.565,1.0,6.0,1.0
1976_12,67,1976/12/0340_2R.tif,0,60,441,775,800,150,таблица,,4.0,1.0,4.0,0.093,0.048,1.0,0.0719,0.774,1.0,8.0,1.0
